Time Published,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
20221021T225147,0.192527,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.054302', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.063425', 'ticker_sentiment_score': '0.083108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.063425', 'ticker_sentiment_score': '0.058036', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ASML', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.063425', 'ticker_sentiment_score': '0.083108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STT', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.054302', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.054302', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.054302', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NSRGF', 'relevance_score': '0.031738', 'ticker_sentiment_score': '0.107876', 'ticker_sentiment_label': 'Neutral'}]"
20221021T202433,0.175845,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.045267', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.087557', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HBAN', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.245877', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SAM', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.245877', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.045267', 'ticker_sentiment_label': 'Neutral'}]"
20221021T191617,0.136387,Neutral,"[{'ticker': 'AUTL', 'relevance_score': '0.11894', 'ticker_sentiment_score': '0.058687', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HCSG', 'relevance_score': '0.059636', 'ticker_sentiment_score': '0.060995', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.545618', 'ticker_sentiment_score': '0.318205', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.450496', 'ticker_sentiment_score': '0.324111', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221021T160829,0.168422,Somewhat-Bullish,"[{'ticker': 'MS', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.107495', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.823417', 'ticker_sentiment_score': '0.247932', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221021T153000,0.172329,Somewhat-Bullish,"[{'ticker': 'EW', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STE', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BSX', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LMAT', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TFX', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.03834', 'ticker_sentiment_label': 'Neutral'}]"
20221021T150300,0.059186,Neutral,"[{'ticker': 'ZBH', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.046593', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYK', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.046593', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.046593', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NYT', 'relevance_score': '0.042876', 'ticker_sentiment_score': '0.053556', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVAX', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.046593', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRNA', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.046593', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOX', 'relevance_score': '0.042876', 'ticker_sentiment_score': '0.014901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.128135', 'ticker_sentiment_score': '0.053382', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BNTX', 'relevance_score': '0.128135', 'ticker_sentiment_score': '0.053382', 'ticker_sentiment_label': 'Neutral'}]"
20221021T143000,0.270119,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.031864', 'ticker_sentiment_score': '-0.120972', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.031864', 'ticker_sentiment_score': '-0.120972', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSDOF', 'relevance_score': '0.031864', 'ticker_sentiment_score': '-0.120972', 'ticker_sentiment_label': 'Neutral'}]"
20221021T141600,-0.085579,Neutral,"[{'ticker': 'ALK', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.18672', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UAL', 'relevance_score': '0.045054', 'ticker_sentiment_score': '0.182994', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VZ', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.036243', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.110783', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SLB', 'relevance_score': '0.089965', 'ticker_sentiment_score': '0.043454', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AWON', 'relevance_score': '0.022536', 'ticker_sentiment_score': '-0.164551', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'ABT', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.110783', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.13459', 'ticker_sentiment_score': '-0.05081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNP', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.140369', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XPO', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.138452', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRCX', 'relevance_score': '0.089965', 'ticker_sentiment_score': '0.002153', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PINS', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.281165', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NUE', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.006094', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AA', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.083713', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.156752', 'ticker_sentiment_score': '0.060144', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.281165', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'IBKR', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.11423', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.022536', 'ticker_sentiment_score': '-0.162749', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SIVB', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.175957', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TWTR', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.121346', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BKR', 'relevance_score': '0.045054', 'ticker_sentiment_score': '0.040841', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAL', 'relevance_score': '0.045054', 'ticker_sentiment_score': '0.182994', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.045054', 'ticker_sentiment_score': '-0.175957', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'DAL', 'relevance_score': '0.045054', 'ticker_sentiment_score': '0.182994', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LMT', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.088211', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSSMY', 'relevance_score': '0.022536', 'ticker_sentiment_score': '0.091427', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.176235', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SCHW', 'relevance_score': '0.045054', 'ticker_sentiment_score': '0.11262', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FCX', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.20672', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SPLK', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.099091', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRTN', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.140369', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ISRG', 'relevance_score': '0.045054', 'ticker_sentiment_score': '0.31533', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WGO', 'relevance_score': '0.067536', 'ticker_sentiment_score': '-0.099508', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STLD', 'relevance_score': '0.112322', 'ticker_sentiment_score': '0.059625', 'ticker_sentiment_label': 'Neutral'}]"
20221021T130000,0.304532,Somewhat-Bullish,"[{'ticker': 'CL', 'relevance_score': '0.03468', 'ticker_sentiment_score': '0.181225', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KAOCF', 'relevance_score': '0.03468', 'ticker_sentiment_score': '0.181225', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BAYZF', 'relevance_score': '0.03468', 'ticker_sentiment_score': '0.11261', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COTY', 'relevance_score': '0.03468', 'ticker_sentiment_score': '0.181225', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.03468', 'ticker_sentiment_score': '0.181225', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PG', 'relevance_score': '0.205807', 'ticker_sentiment_score': '-0.019299', 'ticker_sentiment_label': 'Neutral'}]"
20221021T130000,0.176626,Somewhat-Bullish,"[{'ticker': 'BBBY', 'relevance_score': '0.053629', 'ticker_sentiment_score': '0.028139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.263373', 'ticker_sentiment_score': '0.200398', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'APE', 'relevance_score': '0.053629', 'ticker_sentiment_score': '0.028139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GME', 'relevance_score': '0.053629', 'ticker_sentiment_score': '0.028139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.159922', 'ticker_sentiment_score': '-0.019678', 'ticker_sentiment_label': 'Neutral'}]"
20221021T123000,0.137751,Neutral,"[{'ticker': 'ZBH', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BDX', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MCUJF', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAH', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ICUI', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KANKF', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CNVVF', 'relevance_score': '0.03448', 'ticker_sentiment_score': '-0.044274', 'ticker_sentiment_label': 'Neutral'}]"
20221021T120000,0.279604,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.501398', 'ticker_sentiment_score': '0.424695', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.846873', 'ticker_sentiment_score': '0.471552', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'UNH', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.175751', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.059935', 'ticker_sentiment_score': '0.155012', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.175751', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221021T110700,0.292782,Somewhat-Bullish,"[{'ticker': 'GS', 'relevance_score': '0.154455', 'ticker_sentiment_score': '0.224738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.154455', 'ticker_sentiment_score': '0.224738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.154455', 'ticker_sentiment_score': '0.224738', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221021T060251,0.152606,Somewhat-Bullish,"[{'ticker': 'BDRFF', 'relevance_score': '0.024956', 'ticker_sentiment_score': '0.058977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSDOF', 'relevance_score': '0.024956', 'ticker_sentiment_score': '0.058977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.024956', 'ticker_sentiment_score': '0.058977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NHGP', 'relevance_score': '0.024956', 'ticker_sentiment_score': '0.195383', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PG', 'relevance_score': '0.024956', 'ticker_sentiment_score': '0.058977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UL', 'relevance_score': '0.07477', 'ticker_sentiment_score': '0.056857', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRLCF', 'relevance_score': '0.049887', 'ticker_sentiment_score': '0.090739', 'ticker_sentiment_label': 'Neutral'}]"
20221020T181000,0.155456,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.107978', 'ticker_sentiment_score': '0.065625', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ZBH', 'relevance_score': '0.213988', 'ticker_sentiment_score': '0.217707', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABT', 'relevance_score': '0.213988', 'ticker_sentiment_score': '0.099506', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYK', 'relevance_score': '0.316168', 'ticker_sentiment_score': '0.155441', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.213988', 'ticker_sentiment_score': '0.217707', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221020T154300,0.568562,Bullish,"[{'ticker': 'SNEJF', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MAT', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SPOT', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GPRO', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AXP', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ACN', 'relevance_score': '0.054483', 'ticker_sentiment_score': '0.188861', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221020T134941,0.030819,Neutral,"[{'ticker': 'COO', 'relevance_score': '0.062191', 'ticker_sentiment_score': '0.01301', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ESLOF', 'relevance_score': '0.031119', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.062191', 'ticker_sentiment_score': '0.01301', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STAA', 'relevance_score': '0.031119', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALC', 'relevance_score': '0.031119', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BLCO', 'relevance_score': '0.031119', 'ticker_sentiment_score': '0.023875', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HOCPF', 'relevance_score': '0.031119', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
20221020T133123,0.231098,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.041682', 'ticker_sentiment_score': '0.133456', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.041682', 'ticker_sentiment_score': '0.133456', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.469457', 'ticker_sentiment_score': '0.307735', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.041682', 'ticker_sentiment_score': '0.148599', 'ticker_sentiment_label': 'Neutral'}]"
20221020T130230,0.179392,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.636698', 'ticker_sentiment_score': '0.398518', 'ticker_sentiment_label': 'Bullish'}]"
20221020T105000,0.217803,Somewhat-Bullish,"[{'ticker': 'SKXJF', 'relevance_score': '0.060388', 'ticker_sentiment_score': '-0.006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSKYF', 'relevance_score': '0.060388', 'ticker_sentiment_score': '-0.006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ICPT', 'relevance_score': '0.060388', 'ticker_sentiment_score': '-0.006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.060388', 'ticker_sentiment_score': '-0.006', 'ticker_sentiment_label': 'Neutral'}]"
20221020T105000,0.177891,Somewhat-Bullish,"[{'ticker': 'SKXJF', 'relevance_score': '0.04583', 'ticker_sentiment_score': '-0.005891', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSKYF', 'relevance_score': '0.04583', 'ticker_sentiment_score': '-0.005891', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ICPT', 'relevance_score': '0.04583', 'ticker_sentiment_score': '-0.005891', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.04583', 'ticker_sentiment_score': '-0.005891', 'ticker_sentiment_label': 'Neutral'}]"
20221020T075625,0.138182,Neutral,"[{'ticker': 'JNJ', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.043108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NHGP', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.195838', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VTRS', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.043108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALPMF', 'relevance_score': '0.051221', 'ticker_sentiment_score': '0.105433', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVS', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.043108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.043108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.043108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.025624', 'ticker_sentiment_score': '0.043108', 'ticker_sentiment_label': 'Neutral'}]"
